Date,Time,Dir deg,WSMDir deg,WSK,WSMK kph,AvgTemp C,AvgRh %,AvgBP mbar,Rain mm,AvgSR W/m^2,Batt V,Spanel V
2005 Dic 25,5:30,340,351,6.6,10.8,11.8,100,1016.2,0,-1, , 
2005 Dic 25,5:40,344,345,7.4,10.2,11.8,100,1016.2,0,-1, , 
2005 Dic 25,5:50,339,327,4.9,7.4,11.7,100,1016.3,0,-1, , 
2005 Dic 25,6:00,322,298,5.4,8.5,11.8,100,1016.3,0,-1,12.7,0
2005 Dic 25,6:10,314,315,6.6,9.1,11.6,100,1016.4,0,-1, , 
2005 Dic 25,6:20,337,343,5.7,11.4,11.4,100,1016.3,0,-1, , 
2005 Dic 25,6:30,344,347,6.3,8.5,11.4,100,1016.3,0,-1, , 
2005 Dic 25,6:40,345,315,7.2,12.5,11.5,100,1016.3,0,-1, , 
2005 Dic 25,6:50,321,307,9.1,12.5,11.4,100,1016.5,0,-1, , 
2005 Dic 25,7:00,329,330,6.9,10.2,11.5,100,1016.4,0,-1, , 
2005 Dic 25,7:10,325,344,8.1,12.5,11.6,100,1016.3,0,-1, , 
2005 Dic 25,7:20,328,339,8.6,14.9,11.6,100,1016.3,0,-1, , 
2005 Dic 25,7:30,336,341,7.6,11.4,11.4,100,1016.3,0,-1, , 
2005 Dic 25,7:40,335,343,7.1,11.4,11.4,100,1016.3,0,-1, , 
2005 Dic 25,7:50,333,342,8.3,12.5,11.4,100,1016.2,0,-1, , 
2005 Dic 25,8:00,330,317,9.4,14.3,11.5,100,1016.1,0,-1, , 
2005 Dic 25,8:10,336,336,7.8,10.2,11.5,100,1016.2,0,-1, , 
2005 Dic 25,8:20,318,319,10.4,18.9,11.6,100,1016.3,0,-1, , 
2005 Dic 25,8:30,319,309,14.8,21.2,11.7,100,1016.3,0,-1, , 
2005 Dic 25,8:40,339,336,11.1,17.2,11.6,100,1016.3,0,-1, , 
2005 Dic 25,8:50,345,345,9.7,13.1,11.6,100,1016.3,0,-1, , 
2005 Dic 25,9:00,4,351,7.4,10.8,11.5,100,1016.3,0,-1,12.6,0
2005 Dic 25,9:10,27,30,8,12.5,11.3,100,1016.2,0,-1, , 
2005 Dic 25,9:20,21,22,7.3,12.5,11,100,1016.1,0,-1, , 
2005 Dic 25,9:30,26,33,7.7,11.4,11,100,1016,0,-1, , 
2005 Dic 25,9:40,19,28,7.5,10.8,11.1,100,1015.9,0,-1, , 
2005 Dic 25,9:50,0,349,7.4,10.8,11.1,100,1015.9,0,-1, , 
2005 Dic 25,10:00,1,344,7.7,12,11.1,100,1015.8,0,-1, , 
2005 Dic 25,10:10,354,345,7.7,13.1,11.1,100,1015.7,0,-1, , 
2005 Dic 25,10:20,344,341,10.6,15.4,11,100,1015.7,0,-1, , 
2005 Dic 25,10:30,346,343,8.3,12,11,100,1015.5,0,-1, , 
2005 Dic 25,10:40,347,349,8,12.5,10.8,100,1015.3,0,-1, , 
2005 Dic 25,10:50,359,353,8,10.8,10.7,100,1015.1,0,-1, , 
2005 Dic 25,11:00,347,348,7.2,11.4,10.5,100,1015.1,0,-1, , 
2005 Dic 25,11:10,8,27,5.6,8.5,10.4,100,1014.9,0,-1, , 
2005 Dic 25,11:20,350,322,5,9.7,10.2,100,1015,0,-1, , 
2005 Dic 25,11:30,339,333,7.1,10.2,10.1,100,1015,0,-1, , 
2005 Dic 25,11:40,338,332,7.7,10.8,10.1,100,1014.8,0,-1, , 
2005 Dic 25,11:50,349,349,4.4,6.8,10,100,1014.6,0,-1, , 
2005 Dic 25,12:00,349,349,3.7,6.2,9.9,100,1014.5,0,-1,12.6,0
2005 Dic 25,12:10,350,349,4.4,6.8,9.8,100,1014.3,0,-1, , 
2005 Dic 25,12:20,350,349,2.4,5.1,9.6,100,1014.1,0,-2, , 
2005 Dic 25,12:30,350,349,2.6,5.1,9.4,100,1014.1,0,-2, , 
2005 Dic 25,12:40,350,350,3.5,6.2,9,100,1014,0,-2, , 
2005 Dic 25,12:50,350,350,2,5.1,8.6,100,1013.9,0,-3, , 
2005 Dic 25,13:00,350,350,2.8,5.1,8.2,100,1013.9,0,-4, , 
2005 Dic 25,13:10,349,350,0,0,7.8,100,1013.9,0,-4, , 
2005 Dic 25,13:20,349,349,3.3,5.6,7.6,100,1014,0,-3, , 
2005 Dic 25,13:30,350,350,3.1,5.1,7.7,100,1014.1,0,-3, , 
2005 Dic 25,13:40,350,350,0,0,7.6,100,1014.1,0,-3, , 
2005 Dic 25,13:50,350,349,1.7,2.8,7.4,100,1014.1,0,-3, , 
2005 Dic 25,14:00,332,300,6,13.1,7.4,100,1014.5,0,-3, , 
2005 Dic 25,14:10,335,339,6.6,9.1,7.5,100,1014.7,0,-2, , 
2005 Dic 25,14:20,344,344,4.1,6.8,7.9,100,1014.7,0,-1, , 
2005 Dic 25,14:30,14,21,5.6,7.4,8.3,100,1014.8,0,0, , 
2005 Dic 25,14:40,359,0,5.5,9.7,8.5,100,1015,0,1, , 
2005 Dic 25,14:50,353,347,9.6,14.3,9,100,1015.2,0,4, , 
2005 Dic 25,15:00,343,347,10.4,13.7,9.3,100,1015.2,0,10,12.6,9
2005 Dic 25,15:10,352,344,6.8,12,9.5,100,1015.4,0,16, , 
2005 Dic 25,15:20,5,32,4.5,7.9,9.6,100,1015.4,0,25, , 
2005 Dic 25,15:30,347,338,6.5,13.1,9.8,100,1015.6,0,38, , 
2005 Dic 25,15:40,343,344,9.3,13.7,10.1,100,1015.8,0,46, , 
2005 Dic 25,15:50,351,355,7.7,10.8,10.3,100,1015.8,0,55, , 
2005 Dic 25,16:00,351,352,8.1,11.4,10.4,100,1015.8,0,66, , 
2005 Dic 25,16:10,344,342,9.1,12.5,10.5,100,1015.9,0,73, , 
2005 Dic 25,16:20,341,346,6,12,10.7,100,1016,0,99, , 
2005 Dic 25,16:30,336,343,7.6,11.4,10.8,100,1016,0,109, , 
2005 Dic 25,16:40,335,330,6.6,11.4,10.9,100,1016,0,124, , 
2005 Dic 25,16:50,332,318,7.3,12,11.1,100,1016.2,0,112, , 
2005 Dic 25,17:00,343,343,7.1,10.2,11.2,100,1016,0.25,154, , 
2005 Dic 25,17:10,343,316,4.2,9.1,11.3,100,1016.1,0,160, , 
2005 Dic 25,17:20,327,307,7.3,11.4,11.6,100,1016.3,0,159, , 
2005 Dic 25,17:30,319,290,8.4,13.1,11.9,100,1016.4,0,172, , 
2005 Dic 25,17:40,323,330,6.4,10.2,12.1,100,1016.3,0,176, , 
2005 Dic 25,17:50,336,343,8.3,11.4,12.2,100,1016.3,0,181, , 
2005 Dic 25,18:00,333,336,7.3,12,12.3,100,1016.1,0,258,12.9,13.2
2005 Dic 25,18:10,333,309,8.9,13.7,12.3,100,1016,0,330, , 
2005 Dic 25,18:20,8,342,5.5,8.5,12.6,100,1015.9,0,304, , 
2005 Dic 25,18:30,350,355,5.6,9.1,12.9,100,1015.7,0,333, , 
2005 Dic 25,18:40,328,310,3.4,7.4,13.5,100,1015.6,0,336, , 
2005 Dic 25,18:50,311,271,4.6,10.8,13.9,100,1015.5,0,559, , 
2005 Dic 25,19:00,313,305,9.4,17.7,14.3,100,1015.4,0,451, , 
2005 Dic 25,19:10,313,311,13.4,21.2,14.4,100,1015.5,0,488, , 
2005 Dic 25,19:20,300,298,16.7,25.2,14.5,100,1015.3,0,323, , 
2005 Dic 25,19:30,297,306,12.8,17.2,14.2,100,1015.1,0,405, , 
2005 Dic 25,19:40,298,304,13.8,24.6,14.3,100,1015,0,342, , 
2005 Dic 25,19:50,305,322,13.1,18.9,14.2,97,1014.8,0,503, , 
2005 Dic 25,20:00,312,310,12.6,19.5,14.6,96,1014.7,0,345, , 
2005 Dic 25,20:10,310,303,15.7,23.5,14.6,94,1014.6,0,306, , 
2005 Dic 25,20:20,311,305,15.1,20.6,14.5,94,1014.5,0,292, , 
2005 Dic 25,20:30,318,300,13,21.2,14.5,94,1014.3,0,285, , 
2005 Dic 25,20:40,324,349,12.2,18.3,14.6,93,1014.1,0,332, , 
2005 Dic 25,20:50,316,301,12.8,19.5,14.8,93,1013.9,0,276, , 
2005 Dic 25,21:00,324,354,12.3,20,14.9,91,1013.8,0,262,13.5,13.9
2005 Dic 25,21:10,306,308,13.7,19.5,15,91,1013.7,0,464, , 
2005 Dic 25,21:20,317,306,14.3,20,15.1,90,1013.7,0,332, , 
2005 Dic 25,21:30,313,315,16.2,24.1,15.1,89,1013.6,0,400, , 
2005 Dic 25,21:40,310,321,18.4,24.1,15.5,88,1013.6,0,561, , 
2005 Dic 25,21:50,311,311,17.9,26.9,15.6,87,1013.7,0,351, , 
2005 Dic 25,22:00,316,310,16.9,25.2,15.5,88,1013.9,0,358, , 
2005 Dic 25,22:10,322,315,14.8,21.8,15.4,89,1013.9,0,185, , 
2005 Dic 25,22:20,324,300,14.5,21.2,15.4,89,1013.9,0,270, , 
2005 Dic 25,22:30,321,320,12.6,17.7,15.7,88,1013.9,0,342, , 
2005 Dic 25,22:40,325,332,10.8,16,16.2,85,1013.8,0,336, , 
2005 Dic 25,22:50,328,331,10.6,16.6,16.6,84,1013.8,0,281, , 
2005 Dic 25,23:00,313,313,12,17.7,16.6,84,1013.9,0,280, , 
2005 Dic 25,23:10,310,301,12.3,17.7,16.7,83,1013.9,0,277, , 
2005 Dic 25,23:20,304,310,15.4,21.2,16.6,84,1014,0,246, , 
2005 Dic 25,23:30,301,310,15.7,22.3,16.3,86,1014.1,0,212, , 
2005 Dic 25,23:40,307,303,12.7,17.7,15.9,88,1014,0,118, , 
2005 Dic 25,23:50,318,343,7.3,12,15.6,89,1013.9,0,94, , 
2005 Dic 26,0:00,306,307,7.3,10.8,15.5,90,1013.9,0,125,13.4,13.7
2005 Dic 26,0:10,316,306,9.2,13.7,15.7,90,1013.9,0,106, , 
2005 Dic 26,0:20,311,301,8.2,14.3,15.5,90,1013.8,0,50, , 
2005 Dic 26,0:30,308,311,9.3,13.1,15,91,1013.9,0,24, , 
2005 Dic 26,0:40,311,310,7.2,10.2,14.6,94,1013.8,0,9, , 
2005 Dic 26,0:50,310,311,4.3,8.5,14.2,95,1013.8,0,0, , 
2005 Dic 26,1:00,311,310,4.4,7.4,13.8,96,1013.8,0,-3, , 
2005 Dic 26,1:10,311,311,2,4.5,13.4,97,1013.8,0,-4, , 
2005 Dic 26,1:20,311,311,0,0,13,98,1013.8,0,-5, , 
2005 Dic 26,1:30,311,311,2,10.8,12.6,99,1013.9,0,-4, , 
2005 Dic 26,1:40,310,305,10.4,14.3,12.5,100,1014.2,0,-3, , 
2005 Dic 26,1:50,311,296,12.7,17.2,12.4,100,1014.6,0,-3, , 
2005 Dic 26,2:00,321,318,10.1,13.7,12.3,100,1014.8,0,-3, , 
2005 Dic 26,2:10,327,315,10.2,14.9,12.5,100,1014.9,0,-2, , 
2005 Dic 26,2:20,333,337,10.4,17.2,13,100,1015,0,-1, , 
2005 Dic 26,2:30,334,343,10.8,16.6,13.3,100,1015.1,0,-1, , 
2005 Dic 26,2:40,344,346,11.1,16,13.5,100,1015,0,-2, , 
2005 Dic 26,2:50,346,352,10.4,14.3,13.5,100,1014.9,0,-3, , 
2005 Dic 26,3:00,347,348,11.1,17.7,13.4,100,1015,0,-2,12.8,0
2005 Dic 26,3:10,353,347,11.2,17.7,13.6,100,1015,0,-2, , 
2005 Dic 26,3:20,359,358,8.3,13.1,13.6,100,1014.9,0,-3, , 
2005 Dic 26,3:30,356,352,6.3,11.4,13.4,100,1014.8,0,-3, , 
2005 Dic 26,3:40,351,328,6.6,10.8,13.4,100,1014.9,0,-3, , 
2005 Dic 26,3:50,0,356,5.2,8.5,13.4,100,1014.8,0,-3, , 
2005 Dic 26,4:00,357,357,4,7.4,13.2,100,1014.8,0,-4, , 
2005 Dic 26,4:10,357,357,1.6,0,13,100,1014.7,0,-4, , 
2005 Dic 26,4:20,357,357,0,0,12.6,100,1014.8,0,-4, , 
2005 Dic 26,4:30,357,357,0,0,12.4,100,1014.8,0,-4, , 
2005 Dic 26,4:40,357,357,0,0,12.2,100,1015,0,-4, , 
2005 Dic 26,4:50,357,357,0,0,12,100,1015.2,0,-4, , 
2005 Dic 26,5:00,357,357,3,6.8,11.2,100,1015.5,0,-4, , 
2005 Dic 26,5:10,357,357,4.3,5.6,10.6,100,1015.7,0,-4, , 
2005 Dic 26,5:20,357,357,5.6,7.4,10.4,100,1015.9,0,-3, , 
2005 Dic 26,5:30,357,357,4.5,6.2,10.4,100,1016.1,0,-3, , 
2005 Dic 26,5:40,357,357,4.5,6.8,10.8,100,1016.2,0,-1, , 
2005 Dic 26,5:50,357,357,3.5,6.2,11.4,100,1016.2,0,-1, , 
2005 Dic 26,6:00,357,357,3,6.2,11.7,100,1016.3,0,-1,12.7,0
2005 Dic 26,6:10,357,357,0,0,11.7,100,1016.4,0,-1, , 
2005 Dic 26,6:20,357,357,2.1,4.5,11.6,100,1016.6,0,-1, , 
2005 Dic 26,6:30,357,357,1.8,3.9,11.7,100,1016.7,0,-1, , 
2005 Dic 26,6:40,357,357,3.3,7.4,11.9,100,1016.7,0,0, , 
2005 Dic 26,6:50,357,357,4.4,6.8,12.2,100,1016.6,0,0, , 
2005 Dic 26,7:00,357,357,4.7,6.8,12.4,100,1016.6,0,0, , 
2005 Dic 26,7:10,357,357,3.8,6.8,12.5,100,1016.5,0,0, , 
2005 Dic 26,7:20,357,357,4.9,7.9,12.7,100,1016.5,0,-1, , 
2005 Dic 26,7:30,357,357,3.6,7.4,12.8,100,1016.3,0,-1, , 
2005 Dic 26,7:40,12,25,4.5,8.5,12.9,100,1016.1,0,-1, , 
2005 Dic 26,7:50,14,64,2.5,5.6,13,100,1016,0,-1, , 
2005 Dic 26,8:00,351,349,5.2,7.4,13.1,100,1016,0,-1, , 
2005 Dic 26,8:10,342,344,6.3,11.4,13.1,100,1016.1,0,-1, , 
2005 Dic 26,8:20,337,344,6.2,9.1,13.2,100,1016,0,-1, , 
2005 Dic 26,8:30,343,346,5.5,9.7,13.2,100,1016,0,-1, , 
2005 Dic 26,8:40,343,334,6.4,8.5,13.3,99,1016,0,-1, , 
2005 Dic 26,8:50,356,355,7.3,11.4,13.4,98,1016.1,0,-1, , 
2005 Dic 26,9:00,9,22,6.8,12.5,13.5,98,1016,0,-1,12.6,0
2005 Dic 26,15:10,343,343,1.8,3.3,10.3,99,1017.3,0,18, , 
2005 Dic 26,15:20,344,347,3.4,6.8,10.6,99,1017.6,0,27, , 
2005 Dic 26,15:30,347,347,4.5,6.2,10.8,98,1017.9,0,25, , 
2005 Dic 26,15:40,347,347,4.2,6.8,10.9,96,1018.2,0,31, , 
2005 Dic 26,15:50,347,347,5.3,8.5,11.2,96,1018.3,0,35, , 
2005 Dic 26,16:00,31,60,5.9,9.7,11.4,96,1018.4,0,58, , 
2005 Dic 26,16:10,50,45,4,6.8,11.6,97,1018.5,0,85, , 
2005 Dic 26,16:20,25,345,5.4,10.2,12.1,96,1018.5,0,122, , 
2005 Dic 26,16:30,357,28,5.4,9.7,12.8,96,1018.6,0,147, , 
2005 Dic 26,16:40,355,342,9.1,15.4,13.5,94,1018.8,0,154, , 
2005 Dic 26,16:50,354,350,9,15.4,14,93,1018.8,0,215, , 
2005 Dic 26,17:00,339,331,11.5,18.9,14.3,92,1018.9,0,264, , 
2005 Dic 26,17:10,348,337,9.2,12.5,14.7,90,1018.7,0,303, , 
2005 Dic 26,17:20,344,336,5.8,9.7,15.1,89,1018.8,0,304, , 
2005 Dic 26,17:30,340,342,3.6,7.9,15.5,87,1018.9,0,227, , 
2005 Dic 26,17:40,325,310,2.9,8.5,15.8,86,1018.7,0,250, , 
2005 Dic 26,17:50,311,288,3.5,7.9,16.2,84,1018.6,0,290, , 
2005 Dic 26,18:00,326,294,4.9,8.5,16.4,81,1018.6,0,311,13.3,13.6
2005 Dic 26,18:10,306,317,5.5,8.5,16.6,80,1018.6,0,300, , 
2005 Dic 26,18:20,311,312,5.6,9.1,16.8,79,1018.5,0,297, , 
2005 Dic 26,18:30,317,316,7.3,10.8,17,77,1018.4,0,363, , 
2005 Dic 26,18:40,326,323,6.8,10.8,17.1,77,1018.2,0,294, , 
2005 Dic 26,18:50,326,324,8,11.4,17.3,76,1018.2,0,315, , 
2005 Dic 26,19:00,304,304,10.9,16.6,17.3,79,1018.1,0,293, , 
2005 Dic 26,19:10,295,284,12.9,17.7,16.8,80,1018.4,0,300, , 
2005 Dic 26,19:20,306,308,13.1,17.7,16.3,83,1018.3,0,326, , 
2005 Dic 26,19:30,308,302,13.9,18.3,16,83,1018,0,334, , 
2005 Dic 26,19:40,296,308,13.5,17.7,16.1,83,1018,0,469, , 
2005 Dic 26,19:50,314,308,14.2,21.8,16.8,80,1017.9,0,541, , 
2005 Dic 26,20:00,308,298,15.4,25.8,17.2,80,1017.7,0,622, , 
2005 Dic 26,20:10,322,307,12,20,17.7,77,1017.5,0,648, , 
2005 Dic 26,20:20,308,312,13.5,20.6,18.1,75,1017.5,0,520, , 
2005 Dic 26,20:30,318,310,14.3,20.6,18,76,1017.5,0,643, , 
2005 Dic 26,20:40,306,304,16.4,24.6,17.7,76,1017.5,0,427, , 
2005 Dic 26,20:50,307,285,18.8,26.4,17.2,78,1017.4,0,197, , 
2005 Dic 26,21:00,311,327,19.2,26.4,16.7,81,1017.4,0,301,13.6,21.2
2005 Dic 26,21:10,311,321,20.3,29.2,16.8,81,1017.4,0,291, , 
2005 Dic 26,21:20,321,314,19,25.8,17.2,80,1017.3,0,554, , 
2005 Dic 26,21:30,323,301,20.7,33.3,18,76,1017.2,0,475, , 
2005 Dic 26,21:40,323,314,22.1,31,18.1,77,1017.3,0,423, , 
2005 Dic 26,21:50,324,312,23.2,34.4,18,79,1017.2,0,477, , 
2005 Dic 26,22:00,329,338,23.2,36.2,18.1,80,1017,0,458, , 
2005 Dic 26,22:10,319,303,26.9,39,17.7,81,1016.9,0,437, , 
2005 Dic 26,22:20,320,320,21.9,32.1,17.4,83,1016.8,0,260, , 
2005 Dic 26,22:30,326,314,19.8,33.3,17.4,83,1016.7,0,311, , 
2005 Dic 26,22:40,326,293,15.5,25.8,17.5,83,1016.6,0,253, , 
2005 Dic 26,22:50,326,308,16,25.2,17.6,82,1016.6,0,221, , 
2005 Dic 26,23:00,326,315,18.1,24.6,17,85,1016.7,0,203, , 
2005 Dic 26,23:10,321,301,20.5,31.6,17,86,1016.7,0,258, , 
2005 Dic 26,23:20,316,314,22.6,31,16.9,87,1016.6,0,202, , 
2005 Dic 26,23:30,322,307,20.7,31.6,16.8,88,1016.9,0,187, , 
2005 Dic 26,23:40,313,308,23.1,32.7,16.5,89,1016.8,0,117, , 
2005 Dic 26,23:50,313,324,21.4,30.4,16.3,90,1016.9,0,142, , 
2005 Dic 27,0:00,321,308,20.3,33.3,16.2,91,1017,0,80,13.4,13.6
2005 Dic 27,0:10,324,318,19.4,29.2,15.9,92,1017.1,2.29,50, , 
2005 Dic 27,0:20,326,319,16.7,25.8,15.7,93,1017.1,0,43, , 
2005 Dic 27,0:30,326,323,17,26.9,15.4,94,1017.2,0,31, , 
2005 Dic 27,0:40,327,320,16,23.5,15.3,95,1017.4,0,17, , 
2005 Dic 27,0:50,328,320,14.9,22.9,15.1,96,1017.5,0,6, , 
2005 Dic 27,1:00,323,335,15.9,24.6,15,96,1017.6,0,2, , 
2005 Dic 27,1:10,323,319,15.4,24.1,14.8,97,1017.6,0,-2, , 
2005 Dic 27,1:20,326,317,13.4,18.9,14.6,98,1017.7,0,-3, , 
2005 Dic 27,1:30,320,320,14.9,21.2,14.5,98,1017.6,0,-3, , 
2005 Dic 27,1:40,320,310,11.1,16.6,14.3,99,1017.6,0,-4, , 
2005 Dic 27,1:50,319,334,10.7,14.3,14.2,99,1017.7,0,-4, , 
2005 Dic 27,2:00,346,324,5.4,9.7,14,100,1017.7,0,-4, , 
2005 Dic 27,2:10,334,329,5.5,7.9,13.8,100,1017.8,0,-4, , 
2005 Dic 27,2:20,328,328,2.2,5.1,13.5,100,1017.7,0,-4, , 
2005 Dic 27,2:30,328,329,4.6,7.9,13.4,100,1017.7,0,-4, , 
2005 Dic 27,2:40,325,322,5.4,7.9,13.2,100,1017.9,0,-4, , 
2005 Dic 27,2:50,334,345,6.9,10.2,13,100,1018.1,0,-4, , 
2005 Dic 27,3:00,336,336,7.5,11.4,13,100,1018.1,0,-4,12.8,0
2005 Dic 27,3:10,334,332,9,13.7,13,100,1018.2,0,-3, , 
2005 Dic 27,3:20,337,339,9,13.1,13.1,100,1018.4,0,-3, , 
2005 Dic 27,3:30,331,332,8.2,12.5,13.1,100,1018.4,0,-3, , 
2005 Dic 27,3:40,325,325,8.8,12.5,13.1,100,1018.4,0,-3, , 
2005 Dic 27,3:50,332,335,8.3,12.5,13.2,100,1018.4,0,-2, , 
2005 Dic 27,4:00,343,331,10.6,14.3,13.3,100,1018.6,0,-2, , 
2005 Dic 27,4:10,352,354,9.3,13.1,13.4,100,1018.9,0,-2, , 
2005 Dic 27,4:20,358,352,8.1,12.5,13.5,100,1018.9,0,-2, , 
2005 Dic 27,4:30,355,347,7,11.4,13.5,100,1018.8,0,-2, , 
2005 Dic 27,4:40,2,349,7.1,12,13.3,100,1018.7,0,-3, , 
2005 Dic 27,4:50,348,348,8.5,12,13.2,100,1018.5,0,-4, , 
2005 Dic 27,5:00,345,341,6.4,9.1,12.9,100,1018.5,0,-4, , 
2005 Dic 27,5:10,346,346,6.1,8.5,12.6,100,1018.4,0,-4, , 
2005 Dic 27,5:20,346,347,3.2,6.2,12.2,100,1018.4,0,-4, , 
2005 Dic 27,5:30,346,346,2.7,6.8,12,100,1018.6,0,-4, , 
2005 Dic 27,5:40,346,346,5.2,6.8,11.4,100,1018.6,0,-4, , 
2005 Dic 27,5:50,4,76,5.7,8.5,10.7,100,1018.8,0,-4, , 
2005 Dic 27,6:00,73,70,6.9,8.5,10.2,100,1019,0,-4,12.7,0
2005 Dic 27,6:10,71,77,6.9,10.8,10,100,1019.1,0,-2, , 
2005 Dic 27,6:20,68,64,6.5,9.1,10.1,100,1019.2,0,-1, , 
2005 Dic 27,6:30,63,59,6.1,8.5,10.3,100,1019.3,0,-1, , 
2005 Dic 27,6:40,53,50,5.3,7.9,10.7,100,1019.4,0,-1, , 
2005 Dic 27,6:50,45,56,5.1,7.4,11.2,100,1019.4,0,-1, , 
2005 Dic 27,7:00,43,25,5,7.4,11.6,100,1019.5,0,-1, , 
2005 Dic 27,7:10,41,44,3.4,6.2,11.5,100,1019.6,0,-2, , 
2005 Dic 27,7:20,64,64,5.7,7.9,11.1,100,1019.7,0,-4, , 
2005 Dic 27,7:30,73,71,7.1,9.1,10.6,100,1019.8,0,-4, , 
2005 Dic 27,7:40,61,100,5.4,9.1,10.4,100,1019.8,0,-2, , 
2005 Dic 27,7:50,29,75,5,7.4,10.4,100,1019.9,0,-2, , 
2005 Dic 27,8:00,78,74,4.9,6.8,10.5,100,1019.8,0,-3, , 
2005 Dic 27,8:10,65,60,5,7.4,10.4,100,1019.9,0,-3, , 
2005 Dic 27,8:20,80,77,5,7.4,10.4,100,1020,0,-2, , 
2005 Dic 27,8:30,82,91,4.8,7.4,10.4,100,1020,0,-2, , 
2005 Dic 27,8:40,80,80,5.3,7.4,10.5,100,1020,0,-1, , 
2005 Dic 27,8:50,82,83,5.5,7.4,10.4,100,1019.9,0,-1, , 
2005 Dic 27,9:00,83,83,5.2,6.2,10.3,100,1019.8,0,-1,12.6,0
2005 Dic 27,9:10,83,83,4.6,5.6,10.2,100,1019.7,0,-2, , 
2005 Dic 27,9:20,78,68,5.1,7.9,9.9,100,1019.7,0,-2, , 
2005 Dic 27,9:30,78,80,5.9,8.5,9.2,100,1019.7,0,-3, , 
2005 Dic 27,9:40,83,80,3.5,6.8,8.5,100,1019.7,0,-4, , 
2005 Dic 27,9:50,57,47,6.4,8.5,8.3,100,1019.7,0,-3, , 
2005 Dic 27,10:00,60,60,2.8,5.6,8.1,100,1019.8,0,-4, , 
2005 Dic 27,10:10,66,73,7,10.2,7.8,100,1019.6,0,-3, , 
2005 Dic 27,10:20,63,60,5,7.4,7.6,100,1019.6,0,-4, , 
2005 Dic 27,10:30,63,75,5,6.8,7.3,100,1019.5,0,-3, , 
2005 Dic 27,10:40,59,64,4,6.8,7.2,100,1019.4,0,-4, , 
2005 Dic 27,10:50,58,58,3.4,6.2,7,100,1019.3,0,-4, , 
2005 Dic 27,11:00,57,61,2.3,6.2,6.7,100,1019.3,0,-4, , 
2005 Dic 27,11:10,56,52,5.1,7.4,6.5,100,1019.3,0,-4, , 
2005 Dic 27,11:20,60,63,6.2,8.5,6.5,100,1019.3,0,-3, , 
2005 Dic 27,11:30,61,70,4.4,6.8,6.4,100,1019.2,0,-3, , 
2005 Dic 27,11:40,65,83,4.9,9.1,6.4,100,1019.2,0,-4, , 
2005 Dic 27,11:50,78,67,5.1,6.8,6.3,100,1019,0,-4, , 
2005 Dic 27,12:00,70,78,6.2,9.7,6.3,100,1019,0,-3,12.6,0
2005 Dic 27,12:10,76,75,5.3,7.9,6.3,100,1018.8,0,-4, , 
2005 Dic 27,12:20,71,67,7.9,10.8,6.2,100,1018.6,0,-3, , 
2005 Dic 27,12:30,65,75,7.8,10.8,6.1,100,1018.6,0,-3, , 
2005 Dic 27,12:40,54,54,4.4,6.8,6,100,1018.8,0,-4, , 
2005 Dic 27,12:50,58,76,5.4,9.1,5.9,100,1018.8,0,-3, , 
2005 Dic 27,13:00,71,75,6.8,9.7,5.8,100,1018.9,0,-3, , 
2005 Dic 27,13:10,64,72,7.4,10.8,5.7,100,1018.9,0,-3, , 
2005 Dic 27,13:20,69,71,8,10.2,5.8,100,1018.9,0,-3, , 
2005 Dic 27,13:30,77,75,7.8,11.4,5.6,100,1018.9,0,-3, , 
2005 Dic 27,13:40,71,71,5.9,8.5,5.5,100,1018.9,0,-4, , 
2005 Dic 27,13:50,75,85,6.8,9.7,5.2,100,1018.9,0,-4, , 
2005 Dic 27,14:00,72,77,6.5,9.1,5.1,100,1019,0,-3, , 
2005 Dic 27,14:10,75,74,3.6,6.2,5,100,1019,0,-4, , 
2005 Dic 27,14:20,80,92,4.7,6.8,4.8,100,1019.1,0,-4, , 
2005 Dic 27,14:30,85,84,5,6.8,4.8,100,1019.1,0,-3, , 
2005 Dic 27,14:40,81,80,6.6,9.1,5,100,1019.1,0,0, , 
2005 Dic 27,14:50,81,79,7.1,8.5,5,100,1019.3,0,6, , 
2005 Dic 27,15:00,78,84,6.6,9.1,4.9,100,1019.5,0,23,12.6,12.9
2005 Dic 27,15:10,81,76,6.1,9.1,5.4,100,1019.6,0,55, , 
2005 Dic 27,15:20,83,83,2.9,6.2,6.1,100,1019.6,0,100, , 
2005 Dic 27,15:30,83,83,2.3,7.9,7.1,100,1019.8,0,137, , 
2005 Dic 27,15:40,19,341,6.6,10.2,8.2,100,1019.9,0,144, , 
2005 Dic 27,15:50,30,24,5.8,8.5,8.7,100,1020.2,0,106, , 
2005 Dic 27,16:00,26,46,4.8,7.4,9,99,1020.3,0,156, , 
2005 Dic 27,16:10,358,345,5.5,9.1,9.7,99,1020.5,0,215, , 
2005 Dic 27,16:20,20,13,4.8,7.4,10.4,95,1020.6,0,244, , 
2005 Dic 27,16:30,355,340,10.8,21.8,11.2,95,1020.8,0,163, , 
2005 Dic 27,16:40,351,351,13.8,21.2,11.5,100,1020.9,0,297, , 
2005 Dic 27,16:50,345,337,10.5,16,12.1,100,1020.9,0,350, , 
2005 Dic 27,17:00,347,336,8,12,13,94,1020.9,0,377, , 
2005 Dic 27,17:10,10,334,4.3,6.8,13.8,88,1020.7,0,405, , 
2005 Dic 27,17:20,338,328,2.3,5.1,15,82,1020.8,0,426, , 
