Date,Time,Dir deg,WSMDir deg,WSK kph,WSMK kph,AvgTemp C,AvgRh %,AvgBP mbar,Rain mm,AvgSR W/m^2,Batt V,Spanel V
2004 Ene 03,7:10,18,17,1.6,2.2,9.7,100,1015.9,0,-4, , 
2004 Ene 03,7:20,54,55,2.1,5.1,9.4,100,1015.8,0,-4, , 
2004 Ene 03,7:30,85,55,0,0,9,100,1015.8,0,-5, , 
2004 Ene 03,7:40,94,55,0,0,8.6,100,1015.7,0,-4, , 
2004 Ene 03,7:50,63,55,0,0,8.4,100,1015.7,0,-4, , 
2004 Ene 03,8:00,71,58,2.8,6.2,8.4,100,1015.6,0,-4, , 
2004 Ene 03,8:10,76,75,7.4,9.7,8.4,100,1015.4,0,-4, , 
2004 Ene 03,8:20,73,76,8.4,11.4,8.3,100,1015.3,0,-4, , 
2004 Ene 03,8:30,71,63,7.3,9.7,8.3,100,1015.2,0,-4, , 
2004 Ene 03,8:40,81,90,6.8,8.5,8.2,100,1015.2,0,-4, , 
2004 Ene 03,8:50,94,100,7,9.7,8,100,1015.3,0,-4, , 
2004 Ene 03,9:00,82,89,7,9.7,7.9,100,1015.4,0,-4,12.8,0
2004 Ene 03,9:10,79,73,7.5,10.2,7.9,100,1015.4,0,-4, , 
2004 Ene 03,9:20,78,68,6.7,9.7,7.7,100,1015.4,0,-4, , 
2004 Ene 03,9:30,74,65,7.8,10.2,7.6,100,1015.3,0,-3, , 
2004 Ene 03,9:40,71,84,8.7,12,7.7,100,1015.1,0,-3, , 
2004 Ene 03,9:50,77,76,8.7,11.4,7.9,100,1015.1,0,-2, , 
2004 Ene 03,10:00,72,72,9,12.5,8.1,100,1015,0,-2, , 
2004 Ene 03,10:10,67,74,7.8,10.2,8.3,100,1014.9,0,-2, , 
2004 Ene 03,10:20,69,58,6.9,9.1,8.6,99,1014.8,0,-3, , 
2004 Ene 03,10:30,74,80,7.6,10.2,8.6,98,1014.8,0,-3, , 
2004 Ene 03,10:40,75,78,6.4,8.5,8.5,97,1014.7,0,-3, , 
2004 Ene 03,10:50,75,63,7.3,9.7,8.5,97,1014.7,0,-3, , 
2004 Ene 03,11:00,70,70,6.4,8.5,8.7,97,1014.7,0,-3, , 
2004 Ene 03,11:10,76,69,6.4,7.9,9,96,1014.6,0,-2, , 
2004 Ene 03,11:20,90,79,6,8.5,9.1,95,1014.4,0,-2, , 
2004 Ene 03,11:30,62,68,1.9,4.5,9.1,95,1014.3,0,-3, , 
2004 Ene 03,11:40,68,68,0,0,9.2,96,1014.1,0,-3, , 
2004 Ene 03,11:50,76,68,0,0,9.4,96,1014.1,0,-2, , 
2004 Ene 03,12:00,71,68,0,0,9.4,95,1014,0,-2,12.8,0
2004 Ene 03,12:10,57,68,0,0,9.5,95,1014.1,0,-1, , 
2004 Ene 03,12:20,332,338,1.6,2.2,9.6,95,1014.1,0,-1, , 
2004 Ene 03,12:30,27,338,0,0,9.6,95,1014.1,0,-1, , 
2004 Ene 03,12:40,61,338,0,0,9.8,95,1014,0,-1, , 
2004 Ene 03,12:50,62,338,0,0,9.9,94,1014,0,-2, , 
2004 Ene 03,13:00,70,338,0,0,9.8,95,1014,0,-3, , 
2004 Ene 03,13:10,63,338,0,0,10,97,1014,0,-2, , 
2004 Ene 03,13:20,290,257,3.9,8.5,10.2,95,1014.2,0,-1, , 
2004 Ene 03,13:30,281,257,0,0,9.9,96,1014.2,0,-2, , 
2004 Ene 03,13:40,288,257,0,0,9.8,97,1014.3,0,-1, , 
2004 Ene 03,13:50,275,257,0,0,9.7,97,1014.4,0,-1, , 
2004 Ene 03,14:00,258,257,0,0,9.7,97,1014.5,0,-1, , 
2004 Ene 03,14:10,282,257,0,0,9.7,97,1014.5,0,-1, , 
2004 Ene 03,14:20,280,257,0,0,9.8,97,1014.6,0,-1, , 
2004 Ene 03,14:30,260,257,0,0,9.9,97,1014.6,0,-1, , 
2004 Ene 03,14:40,241,257,0,0,10,97,1014.7,0,0, , 
2004 Ene 03,14:50,295,257,0,0,10.1,97,1014.7,0,4, , 
2004 Ene 03,15:00,91,87,2.2,5.1,10.3,97,1014.6,0,10,12.8,11.7
2004 Ene 03,15:10,99,87,0,0,10.4,97,1014.8,0,15, , 
2004 Ene 03,15:20,112,87,0,0,10.4,98,1014.8,0,44, , 
2004 Ene 03,15:30,108,107,3.5,6.8,10.6,98,1014.8,0,71, , 
2004 Ene 03,15:40,98,105,4.3,7.4,11.1,98,1014.9,0,42, , 
2004 Ene 03,15:50,116,105,0,0,11.5,99,1015,0,37, , 
2004 Ene 03,16:00,191,105,0,0,11.6,99,1015.1,0,80, , 
2004 Ene 03,16:10,80,76,1.6,2.2,11.8,100,1015.1,0,76, , 
2004 Ene 03,16:20,78,76,0,0,12.3,100,1015.3,0,67, , 
2004 Ene 03,16:30,39,76,0,0,12.6,100,1015.6,0,66, , 
2004 Ene 03,16:40,38,261,1.6,10.8,12.9,100,1015.8,0.25,78, , 
2004 Ene 03,16:50,277,265,7.3,10.8,12.7,100,1016.1,0.25,80, , 
2004 Ene 03,17:00,281,305,7.7,18.3,12.4,100,1016.2,0,98, , 
2004 Ene 03,17:10,332,319,14.9,21.8,12.5,100,1016.4,0,124, , 
2004 Ene 03,17:20,334,345,12.8,17.7,12.9,100,1016.6,0,165, , 
2004 Ene 03,17:30,331,332,12.9,18.3,13.3,100,1016.6,0,170, , 
2004 Ene 03,17:40,332,332,18,27.5,13.7,96,1016.7,0,257, , 
2004 Ene 03,17:50,334,336,18.5,26.9,14.2,93,1016.6,0,291, , 
2004 Ene 03,18:00,333,351,18.4,29.8,14.7,93,1016.7,0,481,13.7,21.2
2004 Ene 03,18:10,336,337,22.5,30.4,15,91,1016.6,0,349, , 
2004 Ene 03,18:20,338,349,22.5,33.3,15.2,91,1016.6,0,608, , 
2004 Ene 03,18:30,346,350,23.7,35.6,15.6,84,1016.6,0,563, , 
2004 Ene 03,18:40,332,342,23.2,32.1,15.7,81,1016.5,0,446, , 
2004 Ene 03,18:50,334,353,21.9,31,15.8,81,1016.5,0,476, , 
2004 Ene 03,19:00,327,308,23.5,35,15.7,77,1016.5,0,338, , 
2004 Ene 03,19:10,330,322,21.8,34.4,15.3,78,1016.5,0,266, , 
2004 Ene 03,19:20,324,326,20.1,30.4,15.2,79,1016.4,0,466, , 
2004 Ene 03,19:30,325,318,22.1,32.1,15.6,73,1016.3,0,357, , 
2004 Ene 03,19:40,324,324,20,29.2,15.7,71,1016.2,0,373, , 
2004 Ene 03,19:50,325,322,19.2,29.2,15.9,67,1016,0,412, , 
2004 Ene 03,20:00,323,321,21.3,32.7,16.1,67,1015.9,0,471, , 
2004 Ene 03,20:10,319,313,25.5,33.9,15.9,67,1015.8,0,403, , 
2004 Ene 03,20:20,322,305,23.5,37.3,15.8,67,1015.7,0,406, , 
2004 Ene 03,20:30,318,301,22.8,32.1,15.9,67,1015.6,0,433, , 
2004 Ene 03,20:40,320,312,23.4,35,16,66,1015.5,0,417, , 
2004 Ene 03,20:50,315,305,26.8,40.2,16,65,1015.5,0,376, , 
2004 Ene 03,21:00,314,305,24.9,35.6,15.9,66,1015.4,0,443,14.1,14.5
2004 Ene 03,21:10,313,312,25.5,33.3,16.1,66,1015.4,0,529, , 
2004 Ene 03,21:20,316,302,24.8,34.4,16.3,66,1015.4,0,467, , 
2004 Ene 03,21:30,310,293,26,36.7,16.3,64,1015.4,0,536, , 
2004 Ene 03,21:40,316,329,26.6,38.5,16.2,64,1015.3,0,521, , 
2004 Ene 03,21:50,317,322,25.8,36.2,16.2,64,1015.3,0,506, , 
2004 Ene 03,22:00,316,306,28.2,37.9,16.1,61,1015.2,0,481, , 
2004 Ene 03,22:10,318,306,27.3,41.9,16,64,1015.2,0,460, , 
2004 Ene 03,22:20,315,313,27.4,41.9,15.9,61,1015.3,0,440, , 
2004 Ene 03,22:30,317,310,26.5,41.3,15.9,60,1015.4,0,417, , 
2004 Ene 03,22:40,310,310,27.8,38.5,15.8,63,1015.3,0,392, , 
2004 Ene 03,22:50,317,320,28.2,37.3,15.5,63,1015.3,0,366, , 
2004 Ene 03,23:00,318,311,27.2,40.8,15.4,67,1015.3,0,340, , 
2004 Ene 03,23:10,315,312,28.7,39,15.2,66,1015.3,0,310, , 
2004 Ene 03,23:20,321,314,26.3,36.7,15,69,1015.4,0,280, , 
2004 Ene 03,23:30,315,308,26.2,38.5,14.9,69,1015.4,0,251, , 
2004 Ene 03,23:40,326,321,23.7,31,14.8,69,1015.5,0,218, , 
2004 Ene 03,23:50,318,317,25.4,35.6,14.6,66,1015.5,0,185, , 
2004 Ene 04,0:00,321,334,23.6,33.3,14.5,69,1015.6,0,152,13.8,14.1
2004 Ene 04,0:10,321,313,22.2,32.1,14.3,67,1015.6,0,119, , 
2004 Ene 04,0:20,324,339,21.2,33.3,14.1,69,1015.7,0,89, , 
2004 Ene 04,0:30,323,328,19,32.7,13.9,68,1015.8,0,60, , 
2004 Ene 04,0:40,326,328,20.4,28.7,13.6,68,1015.8,0,34, , 
2004 Ene 04,0:50,326,317,20,30.4,13.3,68,1015.7,0,14, , 
2004 Ene 04,1:00,327,327,17,28.7,12.9,70,1015.7,0,1, , 
2004 Ene 04,1:10,328,347,15.8,23.5,12.7,70,1015.7,0,-2, , 
2004 Ene 04,1:20,331,328,15.1,22.3,12.4,72,1015.7,0,-4, , 
2004 Ene 04,1:30,334,337,14.9,21.2,12.3,74,1015.7,0,-4, , 
2004 Ene 04,1:40,334,334,14.5,23.5,12.1,75,1015.7,0,-4, , 
2004 Ene 04,1:50,343,340,14.5,20.6,11.9,76,1015.8,0,-4, , 
2004 Ene 04,2:00,347,328,11.8,17.2,11.7,76,1015.9,0,-4, , 
2004 Ene 04,2:10,351,350,8.6,14.9,11.5,76,1015.9,0,-4, , 
2004 Ene 04,2:20,339,345,9.7,14.3,11.4,75,1015.9,0,-5, , 
2004 Ene 04,2:30,344,350,7.6,10.2,11,76,1016,0,-5, , 
2004 Ene 04,2:40,357,350,0,0,10.7,77,1015.9,0,-5, , 
2004 Ene 04,2:50,352,350,0,0,10.4,78,1016,0,-5, , 
2004 Ene 04,3:00,352,3,1.6,2.2,10.3,79,1016.1,0,-5,13.1,0
2004 Ene 04,3:10,352,3,0,0,10.4,79,1016.2,0,-4, , 
2004 Ene 04,3:20,358,356,8.2,15.4,10.7,78,1016.2,0,-4, , 
2004 Ene 04,3:30,358,357,10.6,14.9,10.9,77,1016.3,0,-4, , 
2004 Ene 04,3:40,355,349,11.2,18.3,10.9,77,1016.4,0,-4, , 
2004 Ene 04,3:50,356,343,10.4,16.6,11,77,1016.5,0,-4, , 
2004 Ene 04,4:00,2,359,7.3,14.3,10.9,77,1016.6,0,-4, , 
2004 Ene 04,4:10,1,17,4.9,10.8,10.6,78,1016.6,0,-5, , 
2004 Ene 04,4:20,3,14,5,10.2,10.5,78,1016.8,0,-5, , 
2004 Ene 04,4:30,3,358,5.3,9.7,10.4,79,1016.9,0,-5, , 
2004 Ene 04,4:40,8,5,2,6.2,10.2,79,1016.9,0,-5, , 
2004 Ene 04,4:50,359,347,5.2,9.7,10,80,1016.9,0,-5, , 
2004 Ene 04,5:00,347,353,5,9.1,10,79,1016.9,0,-5, , 
2004 Ene 04,5:10,345,353,1.7,5.1,9.6,81,1017,0,-5, , 
2004 Ene 04,5:20,60,353,0,0,9,83,1017.1,0,-5, , 
2004 Ene 04,5:30,62,353,0,0,8.4,85,1017.1,0,-5, , 
2004 Ene 04,5:40,82,353,0,0,7.9,86,1017.2,0,-5, , 
2004 Ene 04,5:50,87,353,0,0,7.5,88,1017.1,0,-5, , 
2004 Ene 04,6:00,70,353,0,0,7.4,89,1017.1,0,-5,12.9,0
2004 Ene 04,6:10,69,353,0,0,7.3,88,1017,0,-5, , 
2004 Ene 04,6:20,41,353,0,0,6.9,90,1017,0,-5, , 
2004 Ene 04,6:30,61,353,0,0,6.4,92,1017,0,-5, , 
2004 Ene 04,6:40,80,353,0,0,6.1,94,1016.9,0,-5, , 
2004 Ene 04,6:50,78,353,0,0,5.9,94,1017,0,-5, , 
2004 Ene 04,7:00,74,353,0,0,5.7,94,1016.9,0,-4, , 
2004 Ene 04,7:10,88,353,0,0,5.7,94,1016.9,0,-4, , 
2004 Ene 04,7:20,88,353,0,0,5.6,94,1016.9,0,-4, , 
2004 Ene 04,7:30,89,353,0,0,5.6,95,1016.9,0,-4, , 
2004 Ene 04,7:40,98,353,0,0,5.6,95,1016.9,0,-4, , 
2004 Ene 04,7:50,95,353,0,0,5.6,95,1016.9,0,-4, , 
2004 Ene 04,8:00,82,353,0,0,5.4,95,1016.9,0,-4, , 
2004 Ene 04,8:10,45,353,0,0,5.1,96,1016.8,0,-4, , 
2004 Ene 04,8:20,18,353,0,0,4.8,97,1016.8,0,-4, , 
2004 Ene 04,8:30,61,353,0,0,5,98,1016.8,0,-3, , 
2004 Ene 04,8:40,75,353,0,0,5.3,98,1016.9,0,-3, , 
2004 Ene 04,8:50,70,353,0,0,5.5,97,1017,0,-4, , 
2004 Ene 04,9:00,72,353,0,0,5.4,95,1016.9,0,-4,12.9,0
2004 Ene 04,9:10,59,353,0,0,5.3,96,1016.9,0,-4, , 
2004 Ene 04,9:20,74,353,0,0,5.2,96,1016.9,0,-4, , 
2004 Ene 04,9:30,72,353,0,0,5.1,96,1017,0,-3, , 
2004 Ene 04,9:40,79,353,0,0,5.1,96,1017,0,-3, , 
2004 Ene 04,9:50,79,353,0,0,5.2,95,1017,0,-3, , 
2004 Ene 04,10:00,84,353,0,0,5.2,94,1017,0,-4, , 
2004 Ene 04,10:10,90,353,0,0,5.3,93,1017.1,0,-4, , 
2004 Ene 04,10:20,85,353,0,0,5.3,93,1017.1,0,-3, , 
2004 Ene 04,10:30,80,353,0,0,5.5,93,1017.1,0,-4, , 
2004 Ene 04,10:40,75,353,0,0,5.4,93,1017,0,-4, , 
2004 Ene 04,10:50,69,75,7.5,13.7,5.3,93,1017,0,-3, , 
2004 Ene 04,11:00,76,74,3.5,7.4,5,94,1017,0,-4, , 
2004 Ene 04,11:10,68,71,1.7,7.9,4.8,94,1016.9,0,-4, , 
2004 Ene 04,11:20,70,64,7.6,9.7,4.9,96,1016.8,0,-4, , 
2004 Ene 04,11:30,75,79,8.5,12.5,5.1,95,1016.6,0,-4, , 
2004 Ene 04,11:40,84,83,6.8,9.7,5.3,93,1016.5,0,-4, , 
2004 Ene 04,11:50,87,92,7.8,12,5.3,93,1016.4,0,-4, , 
2004 Ene 04,12:00,90,89,7.6,10.8,5.3,93,1016.4,0,-4,12.8,0
2004 Ene 04,12:10,75,81,4.4,11.4,5.4,93,1016.5,0,-4, , 
2004 Ene 04,12:20,76,79,5.8,8.5,5.3,92,1016.5,0,-4, , 
2004 Ene 04,12:30,74,82,7.6,10.2,5.2,93,1016.5,0,-4, , 
2004 Ene 04,12:40,81,87,7.5,11.4,5.2,93,1016.6,0,-3, , 
2004 Ene 04,12:50,95,78,2.6,6.2,5.3,93,1016.7,0,-3, , 
2004 Ene 04,13:00,75,78,0,0,5.1,93,1016.8,0,-3, , 
2004 Ene 04,13:10,81,78,0,0,4.9,94,1016.8,0,-3, , 
2004 Ene 04,13:20,61,78,0,0,4.8,96,1017,0,-2, , 
2004 Ene 04,13:30,86,78,0,0,5,96,1017,0,-2, , 
2004 Ene 04,13:40,93,100,4.9,9.1,5.4,97,1017.1,0,-2, , 
2004 Ene 04,13:50,95,96,4.3,8.5,6.1,93,1017.4,0,-2, , 
2004 Ene 04,14:00,89,91,1.6,4.5,6.2,92,1017.4,0,-3, , 
2004 Ene 04,14:10,99,84,1.7,3.9,6.2,92,1017.5,0,-3, , 
2004 Ene 04,14:20,95,96,2.9,6.8,6.4,92,1017.6,0,-2, , 
2004 Ene 04,14:30,90,86,3.1,6.2,6.6,91,1017.7,0,-2, , 
2004 Ene 04,14:40,80,74,4.7,9.1,6.8,90,1017.8,0,2, , 
2004 Ene 04,14:50,75,74,0,0,7,88,1017.9,0,9, , 
2004 Ene 04,15:00,89,74,0,0,7.1,88,1017.9,0,21,12.8,13
2004 Ene 04,15:10,90,74,0,0,7.4,87,1018,0,36, , 
2004 Ene 04,15:20,97,74,0,0,7.6,87,1018.1,0,54, , 
2004 Ene 04,15:30,93,74,0,0,8,85,1018.2,0,31, , 
2004 Ene 04,15:40,88,74,0,0,8,86,1018.2,0,57, , 
2004 Ene 04,15:50,96,74,0,0,7.8,88,1018.3,0,69, , 
2004 Ene 04,16:00,219,74,0,0,7.6,88,1018.4,0,69, , 
2004 Ene 04,16:10,231,74,0,0,7.7,88,1018.6,0,80, , 
2004 Ene 04,16:20,219,74,0,0,7.8,89,1018.8,0,88, , 
2004 Ene 04,16:30,59,74,0,0,8.1,90,1018.9,0,88, , 
2004 Ene 04,16:40,40,74,0,0,8.2,88,1019,0,81, , 
2004 Ene 04,16:50,76,74,0,0,8.4,88,1019,0,195, , 
2004 Ene 04,17:00,96,74,0,0,9.6,83,1019.2,0,433, , 
2004 Ene 04,17:10,107,74,0,0,11.8,71,1019.4,0,340, , 
2004 Ene 04,17:20,118,74,0,0,12.5,63,1019.5,0,139, , 
2004 Ene 04,17:30,148,74,0,0,12.1,66,1019.6,0,174, , 
2004 Ene 04,17:40,150,74,0,0,12.7,66,1019.6,0,501, , 
2004 Ene 04,17:50,135,74,0,0,14.3,58,1019.7,0,527, , 
2004 Ene 04,18:00,171,150,2.2,6.2,15.2,53,1019.6,0,499,14.1,14.5
2004 Ene 04,18:10,164,178,4.2,12,15.4,49,1019.6,0,423, , 
2004 Ene 04,18:20,171,184,3,8.5,15.5,45,1019.5,0,497, , 
2004 Ene 04,18:30,155,175,6.7,12.5,15.9,43,1019.4,0,606, , 
2004 Ene 04,18:40,178,161,8.3,12.5,16.2,45,1019.3,0,621, , 
2004 Ene 04,18:50,184,177,7.6,13.1,16.5,46,1019.2,0,490, , 
2004 Ene 04,19:00,181,172,6.2,11.4,16,47,1019,0,307, , 
2004 Ene 04,19:10,188,169,7.1,12,15.5,47,1019,0,331, , 
2004 Ene 04,19:20,212,229,8,12.5,15.4,51,1018.8,0,271, , 
2004 Ene 04,19:30,203,224,8.3,12,15.1,53,1018.6,0,290, , 
2004 Ene 04,19:40,209,215,8.8,16,14.9,52,1018.4,0,263, , 
2004 Ene 04,19:50,208,215,10.4,14.9,14.9,47,1018.2,0,256, , 
2004 Ene 04,20:00,208,198,9.9,13.7,14.9,45,1018,0,249, , 
2004 Ene 04,20:10,191,189,7.8,12.5,15,44,1017.9,0,268, , 
2004 Ene 04,20:20,199,182,7.6,14.3,15.3,44,1017.6,0,287, , 
2004 Ene 04,20:30,204,220,8.8,14.3,15.4,52,1017.5,0,320, , 
2004 Ene 04,20:40,232,239,7.6,14.3,15.4,59,1017.5,0,291, , 
2004 Ene 04,20:50,226,241,8.2,14.3,15.4,58,1017.5,0,301, , 
2004 Ene 04,21:00,229,233,9.6,15.4,15.2,54,1017.4,0,277,13.9,14.2
2004 Ene 04,21:10,222,227,8.2,14.3,15.3,51,1017.4,0,346, , 
2004 Ene 04,21:20,217,250,8.1,12.5,15.7,49,1017.3,0,381, , 
2004 Ene 04,21:30,219,189,7.4,13.1,16,48,1017.4,0,358, , 
2004 Ene 04,21:40,216,250,8.7,14.9,16.2,45,1017.5,0,496, , 
2004 Ene 04,21:50,198,239,6.3,12,16.8,40,1017.5,0,568, , 
2004 Ene 04,22:00,175,201,5.3,12,17.4,36,1017.7,0,566, , 
2004 Ene 04,22:10,190,177,7.3,11.4,17.8,38,1017.6,0,560, , 
2004 Ene 04,22:20,177,169,8.8,14.3,17.8,40,1017.3,0,528, , 
2004 Ene 04,22:30,190,220,5.7,12,17.7,41,1017.2,0,393, , 
2004 Ene 04,22:40,205,197,5.1,11.4,17.4,41,1017,0,229, , 
2004 Ene 04,22:50,187,172,6.3,13.1,17,45,1016.9,0,329, , 
2004 Ene 04,23:00,206,206,7.3,13.7,17.1,47,1016.9,0,344, , 
2004 Ene 04,23:10,217,217,8,14.3,17.1,47,1017,0,307, , 
2004 Ene 04,23:20,231,220,7.8,13.1,17.2,48,1017.1,0,311, , 
2004 Ene 04,23:30,236,237,6.1,10.8,17,49,1017.2,0,216, , 
2004 Ene 04,23:40,214,210,5.6,10.2,16.8,50,1017.1,0,230, , 
2004 Ene 04,23:50,214,196,7.1,10.8,16.7,50,1017.1,0,198, , 
2004 Ene 05,0:00,242,196,1.8,0,16.7,47,1017.2,0,181,13.8,14.1
2004 Ene 05,0:10,244,229,3.5,8.5,16.9,49,1017.2,0,129, , 
2004 Ene 05,0:20,278,283,7.2,10.8,16.1,60,1017.2,0,59, , 
2004 Ene 05,0:30,277,276,8.2,11.4,15.2,63,1017.2,0,38, , 
2004 Ene 05,0:40,292,291,7.7,11.4,14.7,65,1017.2,0,17, , 
2004 Ene 05,0:50,301,301,7.2,9.7,14.3,68,1017.3,0,7, , 
2004 Ene 05,1:00,307,307,5.6,9.1,13.8,70,1017.2,0,1, , 
2004 Ene 05,1:10,329,321,1.7,4.5,13.3,72,1017.3,0,-3, , 
2004 Ene 05,1:20,333,321,0,0,12.7,76,1017.3,0,-5, , 
2004 Ene 05,1:30,344,340,5,9.7,12.3,78,1017.4,0,-5, , 
2004 Ene 05,1:40,345,355,7.8,10.2,12.1,80,1017.6,0,-5, , 
2004 Ene 05,1:50,346,352,7.2,10.2,11.9,80,1017.6,0,-5, , 
2004 Ene 05,2:00,347,341,7.3,10.2,11.7,81,1017.5,0,-5, , 
2004 Ene 05,2:10,346,355,3.4,6.8,11.6,82,1017.6,0,-5, , 
2004 Ene 05,2:20,349,351,3.5,7.9,11.4,84,1017.7,0,-5, , 
2004 Ene 05,2:30,358,358,3.4,12.5,11.4,84,1017.8,0,-4, , 
2004 Ene 05,2:40,1,351,6.8,12.5,11.4,84,1017.8,0,-4, , 
2004 Ene 05,2:50,359,4,2.3,8.5,11.4,85,1017.8,0,-4, , 
2004 Ene 05,3:00,20,6,5.4,10.2,11.4,84,1017.8,0,-4,13.1,0
2004 Ene 05,3:10,22,38,4.3,9.1,11.3,84,1017.7,0,-5, , 
2004 Ene 05,3:20,21,28,1.9,3.3,11,85,1017.7,0,-5, , 
2004 Ene 05,3:30,13,10,2.3,8.5,10.7,86,1017.6,0,-5, , 
2004 Ene 05,3:40,39,38,1.6,3.3,10.4,86,1017.6,0,-5, , 
2004 Ene 05,3:50,46,49,1.8,5.1,9.9,87,1017.5,0,-5, , 
2004 Ene 05,4:00,51,21,1.9,6.8,9.7,88,1017.6,0,-5, , 
2004 Ene 05,4:10,56,53,1.6,2.2,9.7,87,1017.5,0,-4, , 
2004 Ene 05,4:20,69,53,0,0,9.5,86,1017.5,0,-5, , 
2004 Ene 05,4:30,57,53,0,0,9.1,87,1017.5,0,-5, , 
2004 Ene 05,4:40,65,53,0,0,9,87,1017.5,0,-5, , 
2004 Ene 05,4:50,57,53,0,0,8.7,88,1017.6,0,-5, , 
2004 Ene 05,5:00,73,53,0,0,8.3,89,1017.6,0,-5, , 
2004 Ene 05,5:10,75,53,0,0,8.1,89,1017.6,0,-5, , 
2004 Ene 05,5:20,67,53,0,0,7.6,90,1017.5,0,-5, , 
2004 Ene 05,5:30,71,53,0,0,7,92,1017.5,0,-6, , 
2004 Ene 05,5:40,73,53,0,0,6.7,94,1017.6,0,-5, , 
2004 Ene 05,5:50,70,68,2.4,7.4,7,92,1017.7,0,-4, , 
2004 Ene 05,6:00,72,68,0,0,7.2,88,1017.7,0,-5,12.9,0
2004 Ene 05,6:10,72,73,1.8,7.9,7.3,87,1017.8,0,-5, , 
2004 Ene 05,6:20,72,74,7.4,10.2,7.1,87,1017.7,0,-4, , 
2004 Ene 05,6:30,73,75,5,13.1,7,87,1017.7,0,-4, , 
2004 Ene 05,6:40,78,79,8.4,12.5,6.7,87,1017.7,0,-4, , 
2004 Ene 05,6:50,76,87,8.2,11.4,6.5,88,1017.7,0,-4, , 
2004 Ene 05,7:00,81,95,7.8,10.8,6.1,87,1017.8,0,-5, , 
2004 Ene 05,7:10,87,90,9.3,13.7,5.7,88,1017.8,0,-4, , 
2004 Ene 05,7:20,86,86,8.8,11.4,5.7,88,1017.9,0,-4, , 
2004 Ene 05,7:30,79,78,6.9,9.7,5.8,87,1017.8,0,-4, , 
2004 Ene 05,7:40,78,78,0,0,5.3,87,1017.9,0,-6, , 
2004 Ene 05,7:50,87,69,1.6,2.2,4.7,89,1018,0,-6, , 
2004 Ene 05,8:00,72,58,1.6,2.2,4.5,92,1018,0,-5, , 
2004 Ene 05,8:10,79,84,3.2,9.7,4.6,90,1017.8,0,-4, , 
2004 Ene 05,8:20,80,102,1.8,6.2,4.4,90,1017.8,0,-5, , 
2004 Ene 05,8:30,74,60,1.8,2.2,4.3,90,1017.8,0,-5, , 
2004 Ene 05,8:40,80,81,2.2,5.6,4.1,90,1017.8,0,-5, , 
2004 Ene 05,8:50,78,74,5.3,7.9,4.1,91,1017.8,0,-4, , 
2004 Ene 05,9:00,75,67,2.1,5.6,4.3,88,1017.9,0,-5,12.9,0
2004 Ene 05,9:10,78,63,3.1,8.5,4.3,88,1017.9,0,-4, , 
2004 Ene 05,9:20,85,80,5.4,7.9,4.3,88,1017.8,0,-5, , 
2004 Ene 05,9:30,82,78,4.8,7.4,4.2,87,1017.7,0,-4, , 
2004 Ene 05,9:40,80,87,1.8,3.9,4.2,87,1017.6,0,-5, , 
2004 Ene 05,9:50,82,86,1.8,6.2,4,87,1017.7,0,-5, , 
2004 Ene 05,10:00,86,100,5.5,6.8,3.8,87,1017.6,0,-5, , 
2004 Ene 05,10:10,60,100,0,0,3.6,88,1017.5,0,-5, , 
2004 Ene 05,10:20,73,100,0,0,3.5,89,1017.5,0,-5, , 
2004 Ene 05,10:30,77,75,2.3,6.2,3.6,88,1017.3,0,-4, , 
2004 Ene 05,10:40,79,75,0,0,3.6,87,1017.3,0,-5, , 
2004 Ene 05,10:50,68,75,0,0,3.5,87,1017.2,0,-5, , 
2004 Ene 05,11:00,75,75,1.8,7.4,3.4,87,1017.1,0,-5, , 
2004 Ene 05,11:10,80,82,3.9,8.5,3.4,86,1016.9,0,-5, , 
2004 Ene 05,11:20,74,77,5.6,8.5,3.3,85,1016.9,0,-4, , 
2004 Ene 05,11:30,72,76,6.1,10.8,3.3,84,1016.8,0,-4, , 
2004 Ene 05,11:40,81,79,6.7,9.7,3.2,84,1016.7,0,-5, , 
2004 Ene 05,11:50,76,71,5.2,7.4,3.3,82,1016.6,0,-4, , 
2004 Ene 05,12:00,74,77,3.2,6.8,3.1,82,1016.6,0,-5,12.8,0
2004 Ene 05,12:10,81,83,4.4,7.4,2.9,81,1016.6,0,-5, , 
2004 Ene 05,12:20,79,83,1.6,0,2.9,81,1016.7,0,-4, , 
2004 Ene 05,12:30,81,87,4.9,10.8,3,81,1016.7,0,-4, , 
2004 Ene 05,12:40,83,83,9.4,12,3.2,80,1016.7,0,-4, , 
2004 Ene 05,12:50,85,78,9.7,13.1,3.3,79,1016.7,0,-4, , 
2004 Ene 05,13:00,89,81,9.2,14.3,3,79,1016.6,0,-4, , 
2004 Ene 05,13:10,84,95,7.7,10.8,3,79,1016.7,0,-4, , 
2004 Ene 05,13:20,74,74,3.9,7.9,2.8,79,1016.7,0,-4, , 
2004 Ene 05,13:30,82,85,7.2,10.2,2.7,78,1016.8,0,-4, , 
2004 Ene 05,13:40,78,73,4.7,9.1,2.6,78,1016.8,0,-4, , 
2004 Ene 05,13:50,77,81,3.5,9.1,2.4,79,1016.9,0,-4, , 
2004 Ene 05,14:00,73,80,7.4,9.7,2.6,78,1017.1,0,-4, , 
2004 Ene 05,14:10,78,75,8.3,11.4,2.8,77,1017.2,0,-4, , 
